School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2013-14,M013,04M013,J.H.S. 013 Jackie Robinson,M013,1573 MADISON AVENUE,M,4,107,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.793763,-73.949381,11,8,17401,1051515,1016120050,East Harlem South                                                          
2013-14,M013,84M168      ,East Harlem Scholars Academy Charter School II,M168,1573 MADISON AVENUE,M,4,,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.793763,-73.949381,11,8,17401,1051515,1016120050,East Harlem South                                                          
2013-14,M013,84M518      ,East Harlem Scholars Academy Charter School,M518,1573 MADISON AVENUE,M,4,,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.793763,-73.949381,11,8,17401,1051515,1016120050,East Harlem South                                                          
2013-14,M013,04M497,Central Park East I,M497,1573 MADISON AVENUE,M,4,203,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.793763,-73.949381,11,8,17401,1051515,1016120050,East Harlem South                                                          
2013-14,M013,04M555,Central Park East High School,M555,1573 MADISON AVENUE,M,4,479,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10029,40.793763,-73.949381,11,8,17401,1051515,1016120050,East Harlem South                                                          
2013-14,M013,,1573 MADISON AVENUE CONSOLIDATED LOCATION,,1573 MADISON AVENUE,M,4,789,1573 MADISON AVENUE CONSOLIDATED LOCATION,5,J.H.S. 013 Jackie Robinson|  Central Park East I|  Central Park East High School|  East Harlem Scholars Academy Charter School II|  East Harlem Scholars Academy Charter School|  1573 MADISON AVENUE CONSOLIDATED LOCATION,0,2,2,0,2,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10029,40.793763,-73.949381,11,8,17401,1051515,1016120050,East Harlem South                                                          
2013-14,M015,01M015,P.S. 015 Roberto Clemente,M015,333 EAST  4 STREET,M,1,190,,1,P.S. 015 Roberto Clemente,2,1,1,2,1,2C,1-250,0.43,1.03,1.23,0.99,0.41,MANHATTAN,10009,40.721807,-73.979022,3,2,2601,1004415,1003740020,Lower East Side                                                            
2013-14,M017,02M408,Professional Performing Arts High School,M408,328 WEST  48 STREET,M,2,512,328 WEST  48 STREET CONSOLIDATED LOCATION,2,P.S. 212 Midtown West |  Professional Performing Arts High School |  328 WEST  48 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10036,40.761448,-73.988019,4,3,127,1025092,1010380014,Clinton                                                                    
2013-14,M017,02M212,P.S. 212 Midtown West,M212,328 WEST  48 STREET,M,2,343,328 WEST  48 STREET CONSOLIDATED LOCATION,2,P.S. 212 Midtown West |  Professional Performing Arts High School |  328 WEST  48 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10036,40.761448,-73.988019,4,3,127,1025092,1010380014,Clinton                                                                    
2013-14,M017,,328 WEST  48 STREET CONSOLIDATED LOCATION,,328 WEST  48 STREET,M,2,855,328 WEST  48 STREET CONSOLIDATED LOCATION,2,P.S. 212 Midtown West |  Professional Performing Arts High School |  328 WEST  48 STREET CONSOLIDATED LOCATION,1,0,3,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10036,40.761448,-73.988019,4,3,127,1025092,1010380014,Clinton                                                                    
2013-14,M019,01M301,"Technology, Arts, and Sciences Studio",M301,185 1 AVENUE,M,1,158,185 1 AVENUE CONSOLIDATED LOCATION,2,"P.S. 019 Asher Levy |  Technology, Arts, and Sciences Studio |  185 1 AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10003,40.729636,-73.983818,3,2,40,1006478,1004530034,East Village                                                               
2013-14,M019,01M019,P.S. 019 Asher Levy,M019,185 1 AVENUE,M,1,285,185 1 AVENUE CONSOLIDATED LOCATION,2,"P.S. 019 Asher Levy |  Technology, Arts, and Sciences Studio |  185 1 AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10003,40.729636,-73.983818,3,2,40,1006478,1004530034,East Village                                                               
2013-14,M019,,185 1 AVENUE CONSOLIDATED LOCATION,,185 1 AVENUE,M,1,443,185 1 AVENUE CONSOLIDATED LOCATION,2,"P.S. 019 Asher Levy |  Technology, Arts, and Sciences Studio |  185 1 AVENUE CONSOLIDATED LOCATION",1,3,1,1,1,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10003,40.729636,-73.983818,3,2,40,1006478,1004530034,East Village                                                               
2013-14,M020,01M020,P.S. 020 Anna Silver,M020,166 ESSEX STREET,M,1,631,,1,P.S. 020 Anna Silver,0,2,2,2,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10002,40.72154,-73.986648,3,1,3001,1004325,1003550001,Chinatown                                                                  
2013-14,M022,01M539,"New Explorations into Science, Technology and Math",M539,111 COLUMBIA STREET,M,1,"1,725",,1,"New Explorations into Science, Technology and Math",0,3,4,2,1,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,MANHATTAN,10002,40.718895,-73.979308,3,2,2201,1004070,1003350001,Lower East Side                                                            
2013-14,M025,01M378,School for Global Leaders,M378,145 STANTON STREET,M,1,244,145 STANTON STREET CONSOLIDATED LOCATION,3,Marta Valle High School |  Lower East Side Preparatory High School |  145 STANTON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.720581,-73.985645,3,1,3001,1004323,1003540080,Chinatown                                                                  
2013-14,M025,01M509,Marta Valle High School,M509,145 STANTON STREET,M,1,401,145 STANTON STREET CONSOLIDATED LOCATION,3,Marta Valle High School |  Lower East Side Preparatory High School |  145 STANTON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.720581,-73.985645,3,1,3001,1004323,1003540080,Chinatown                                                                  
2013-14,M025,01M515,Lower East Side Preparatory High School,M515,145 STANTON STREET,M,1,551,145 STANTON STREET CONSOLIDATED LOCATION,3,Marta Valle High School |  Lower East Side Preparatory High School |  145 STANTON STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10002,40.720581,-73.985645,3,1,3001,1004323,1003540080,Chinatown                                                                  
2013-14,M025,,145 STANTON STREET CONSOLIDATED LOCATION,,145 STANTON STREET,M,1,"1,196",145 STANTON STREET CONSOLIDATED LOCATION,3,Marta Valle High School |  Lower East Side Preparatory High School |  145 STANTON STREET CONSOLIDATED LOCATION,0,7,10,3,4,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10002,40.720581,-73.985645,3,1,3001,1004323,1003540080,Chinatown                                                                  
2013-14,M028,06M028,P.S. 028 Wright Brothers,M028,475 WEST 155 STREET,M,6,816,,1,P.S. 028 Wright Brothers,1,0,0,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10032,40.831227,-73.942143,12,7,239,1076739,1021070026,Washington Heights South                                                   
2013-14,M030,84M384      ,Success Academy Charter School - Harlem 2,M384,144-176 EAST 128 STREET,M,5,,144-176 EAST 128 STREET CONSOLIDATED LOCATION,3,P.S. 030 Hernandez/Hughes|  P.S. 138|  Success Academy Charter School - Harlem 2|  144-176 EAST 128 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.805953,-73.935179,11,9,242,1054502,1017760020,East Harlem North                                                          
2013-14,M030,75M138,P.S. 138,M138,144-176 EAST 128 STREET,M,5,537,144-176 EAST 128 STREET CONSOLIDATED LOCATION,3,P.S. 030 Hernandez/Hughes|  P.S. 138|  Success Academy Charter School - Harlem 2|  144-176 EAST 128 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.805953,-73.935179,11,9,242,1054502,1017760020,East Harlem North                                                          
2013-14,M030,05M030,P.S. 030 Hernandez/Hughes,M030,144-176 EAST 128 STREET,M,5,295,144-176 EAST 128 STREET CONSOLIDATED LOCATION,3,P.S. 030 Hernandez/Hughes|  P.S. 138|  Success Academy Charter School - Harlem 2|  144-176 EAST 128 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.805953,-73.935179,11,9,242,1054502,1017760020,East Harlem North                                                          
2013-14,M030,,144-176 EAST 128 STREET CONSOLIDATED LOCATION,,144-176 EAST 128 STREET,M,5,832,144-176 EAST 128 STREET CONSOLIDATED LOCATION,3,P.S. 030 Hernandez/Hughes|  P.S. 138|  Success Academy Charter School - Harlem 2|  144-176 EAST 128 STREET CONSOLIDATED LOCATION,0,1,2,1,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10035,40.805953,-73.935179,11,9,242,1054502,1017760020,East Harlem North                                                          
2013-14,M033,02M033,P.S. 033 Chelsea Prep,M033,281 9 AVENUE,M,2,576,,1,P.S. 033 Chelsea Prep,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10001,40.748818,-73.999646,4,3,97,1012829,1007240023,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2013-14,M034,01M034,P.S. 034 Franklin D. Roosevelt,M034,730 EAST  12 STREET,M,1,393,,1,P.S. 034 Franklin D. Roosevelt,0,0,1,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10009,40.726473,-73.975181,3,2,28,1004564,1003810038,Lower East Side                                                            
2013-14,M036,05M036,P.S. 036 Margaret Douglas,M036,123 MORNINGSIDE DRIVE,M,5,528,,1,P.S. 036 Margaret Douglas,0,2,3,2,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,MANHATTAN,10027,40.81027,-73.957482,9,7,19701,1055890,1018500002,Morningside Heights                                                        
2013-14,M040,02M040,P.S. 040 Augustus Saint-Gaudens,M040,319 EAST 19 STREET,M,2,594,319 EAST 19 STREET CONSOLIDATED LOCATION,2,P.S. 040 Augustus Saint-Gaudens |  M.S. 255 Salk School of Science |  319 EAST 19 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10003,40.735161,-73.982027,6,2,64,1020513,1009250012,Gramercy                                                                   
2013-14,M040,02M255,M.S. 255 Salk School of Science,M255,319 EAST 19 STREET,M,2,378,319 EAST 19 STREET CONSOLIDATED LOCATION,2,P.S. 040 Augustus Saint-Gaudens |  M.S. 255 Salk School of Science |  319 EAST 19 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10003,40.735161,-73.982027,6,2,64,1020513,1009250012,Gramercy                                                                   
2013-14,M040,,319 EAST 19 STREET CONSOLIDATED LOCATION,,319 EAST 19 STREET,M,2,972,319 EAST 19 STREET CONSOLIDATED LOCATION,2,P.S. 040 Augustus Saint-Gaudens |  M.S. 255 Salk School of Science |  319 EAST 19 STREET CONSOLIDATED LOCATION,1,1,2,2,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10003,40.735161,-73.982027,6,2,64,1020513,1009250012,Gramercy                                                                   
2013-14,M041,02M041,P.S. 041 Greenwich Village,M041,116 WEST  11 STREET,M,2,791,,1,P.S. 041 Greenwich Village,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10011,40.735692,-73.999026,2,3,71,1010543,1006060049,West Village                                                               
2013-14,M042,02M042,P.S. 042 Benjamin Altman,M042,71 HESTER STREET,M,2,792,,1,P.S. 042 Benjamin Altman,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10002,40.715905,-73.990895,3,1,16,1003998,1003090001,Chinatown                                                                  
2013-14,M043,05M369,Urban Assembly School for the Performing Arts,M369,509 WEST 129 STREET,M,5,354,509 WEST 129 STREET CONSOLIDATED LOCATION,4,I.S. M286 Renaissance Leadership Academy |  Academy for Social Action: A College Board School |  Urban Assembly School for the Performing Arts |  The Urban Assembly Institute for New Technologies |  509 WEST 129 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.815256,-73.955325,9,7,219,1059723,1019840033,Manhattanville                                                             
2013-14,M043,05M410,The Urban Assembly Institute for New Technologies,M410,509 WEST 129 STREET,M,5,96,509 WEST 129 STREET CONSOLIDATED LOCATION,4,I.S. M286 Renaissance Leadership Academy |  Academy for Social Action: A College Board School |  Urban Assembly School for the Performing Arts |  The Urban Assembly Institute for New Technologies |  509 WEST 129 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.815256,-73.955325,9,7,219,1059723,1019840033,Manhattanville                                                             
2013-14,M043,05M286,I.S. M286 Renaissance Leadership Academy,M286,509 WEST 129 STREET,M,5,172,509 WEST 129 STREET CONSOLIDATED LOCATION,4,I.S. M286 Renaissance Leadership Academy |  Academy for Social Action: A College Board School |  Urban Assembly School for the Performing Arts |  The Urban Assembly Institute for New Technologies |  509 WEST 129 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.815256,-73.955325,9,7,219,1059723,1019840033,Manhattanville                                                             
2013-14,M043,05M367,Academy for Social Action: A College Board School,M367,509 WEST 129 STREET,M,5,309,509 WEST 129 STREET CONSOLIDATED LOCATION,4,I.S. M286 Renaissance Leadership Academy |  Academy for Social Action: A College Board School |  Urban Assembly School for the Performing Arts |  The Urban Assembly Institute for New Technologies |  509 WEST 129 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10027,40.815256,-73.955325,9,7,219,1059723,1019840033,Manhattanville                                                             
2013-14,M645,02M655,Life Sciences Secondary School,M655,320 EAST  96 STREET,M,2,771,,1,Life Sciences Secondary School,0,5,3,2,2,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10128,40.783625,-73.945637,8,5,15601,1050338,1015580034,Yorkville                                                                  
2013-14,M043,,509 WEST 129 STREET CONSOLIDATED LOCATION,,509 WEST 129 STREET,M,5,931,509 WEST 129 STREET CONSOLIDATED LOCATION,4,I.S. M286 Renaissance Leadership Academy |  Academy for Social Action: A College Board School |  Urban Assembly School for the Performing Arts |  The Urban Assembly Institute for New Technologies |  509 WEST 129 STREET CONSOLIDATED LOCATION,2,12,14,4,3,5C,751-1000,0.52,1.71,2.49,1.16,0.75,MANHATTAN,10027,40.815256,-73.955325,9,7,219,1059723,1019840033,Manhattanville                                                             
2013-14,M044,03M334,The Anderson School,M334,100 WEST  77 STREET,M,3,576,100 WEST  77 STREET CONSOLIDATED LOCATION,3,M.S. M245 The Computer School |  The Anderson School |  P.S. 452 |  100 WEST  77 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10024,40.780822,-73.976855,7,6,161,1030178,1011480014,Upper West Side                                                            
2013-14,M044,03M452,P.S. 452,M452,100 WEST  77 STREET,M,3,220,100 WEST  77 STREET CONSOLIDATED LOCATION,3,M.S. M245 The Computer School |  The Anderson School |  P.S. 452 |  100 WEST  77 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10024,40.780822,-73.976855,7,6,161,1030178,1011480014,Upper West Side                                                            
2013-14,M044,03M245,M.S. M245 The Computer School,M245,100 WEST  77 STREET,M,3,411,100 WEST  77 STREET CONSOLIDATED LOCATION,3,M.S. M245 The Computer School |  The Anderson School |  P.S. 452 |  100 WEST  77 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10024,40.780822,-73.976855,7,6,161,1030178,1011480014,Upper West Side                                                            
2013-14,M044,,100 WEST  77 STREET CONSOLIDATED LOCATION,,100 WEST  77 STREET,M,3,"1,207",100 WEST  77 STREET CONSOLIDATED LOCATION,3,M.S. M245 The Computer School |  The Anderson School |  P.S. 452 |  100 WEST  77 STREET CONSOLIDATED LOCATION,0,3,1,1,1,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,MANHATTAN,10024,40.780822,-73.976855,7,6,161,1030178,1011480014,Upper West Side                                                            
2013-14,M045,84M335      ,Harlem Village Academy Leadership Charter School,M335,2351 1ST AVENUE,M,4,,2351 1ST AVENUE CONSOLIDATED LOCATION,2,Coalition School for Social Change|Harlem Village Academy Leadership Charter School|2351 1ST AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.798884,-73.933319,11,8,194,1054786,1017970100,East Harlem North                                                          
2013-14,M045,04M409,Coalition School for Social Change,M409,2351 1ST AVENUE,M,4,311,2351 1ST AVENUE CONSOLIDATED LOCATION,2,Coalition School for Social Change|Harlem Village Academy Leadership Charter School|2351 1ST AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,MANHATTAN,10035,40.798884,-73.933319,11,8,194,1054786,1017970100,East Harlem North                                                          
2013-14,M045,,2351 1ST AVENUE CONSOLIDATED LOCATION,,2351 1ST AVENUE,M,4,311,2351 1ST AVENUE CONSOLIDATED LOCATION,2,Coalition School for Social Change|Harlem Village Academy Leadership Charter School|2351 1ST AVENUE CONSOLIDATED LOCATION,1,7,4,1,5,3C,251-500,0.35,1.06,1.09,0.73,0.5,MANHATTAN,10035,40.798884,-73.933319,11,8,194,1054786,1017970100,East Harlem North                                                          
